index,width,height,unique,blur,mean,min,max,stdv,file_size,contrast
5273,500,333,0,647.4919,182.0563,0.0000,255.0000,49.6621,83082,1.0000
5274,333,500,0,2898.8352,112.9365,0.0000,255.0000,46.1311,157601,1.0000
5275,500,333,0,2737.0493,114.0026,0.0000,255.0000,60.3821,115924,1.0000
5276,375,500,0,1195.3726,120.8549,0.0000,255.0000,44.6230,103242,1.0000
5277,500,333,0,2355.5818,166.3912,0.0000,255.0000,53.2379,100658,1.0000
5278,500,380,0,2458.5789,116.8033,0.0000,255.0000,45.9948,129453,1.0000
5279,500,436,0,975.3178,144.8809,0.0000,255.0000,51.3168,90249,1.0000
5280,334,500,0,360.4349,119.8099,0.0000,255.0000,87.8984,49780,1.0000
5281,333,500,0,2182.4275,143.0284,0.0000,255.0000,30.4748,91972,1.0000
5282,334,500,0,1528.7002,111.1094,0.0000,255.0000,57.8978,85910,1.0000
5283,500,333,0,669.4157,142.9391,0.0000,255.0000,50.4052,77253,1.0000
5284,375,500,0,656.5089,60.8705,0.0000,255.0000,81.0075,74636,1.0000
5285,425,319,0,1246.1146,115.1590,0.0000,255.0000,63.5117,45219,1.0000
5286,500,333,0,511.7653,156.0811,0.0000,219.0000,44.5287,74611,1.0000
5287,500,333,0,1862.4419,162.2448,0.0000,255.0000,74.0882,79462,1.0000
5288,500,375,0,861.1701,111.8155,0.0000,219.0000,29.6494,123227,1.0000
5289,334,500,0,152.6869,128.2162,5.0000,213.0000,25.1720,52406,0.9541
5290,332,500,0,1797.6809,124.9147,0.0000,255.0000,59.9117,71850,1.0000
5291,334,500,0,973.9589,120.7549,0.0000,255.0000,62.2623,83802,1.0000
5292,500,334,0,3213.0984,211.1208,0.0000,255.0000,37.0593,91405,1.0000
5293,500,412,0,1504.7590,105.2854,0.0000,255.0000,56.3623,125105,1.0000
5294,354,500,0,1716.3535,183.6383,0.0000,255.0000,55.2158,91676,1.0000
5295,332,500,0,1568.2858,163.1699,0.0000,255.0000,54.2333,95043,1.0000
5296,500,375,0,1337.5139,78.8859,0.0000,237.0000,59.6337,183704,1.0000
5297,183,275,0,667.0126,101.9163,0.0000,255.0000,98.1690,13503,1.0000
5298,500,375,0,641.7922,124.2451,8.0000,224.0000,27.4526,94512,0.9310
5299,500,375,0,1158.2374,104.5497,0.0000,255.0000,58.0168,110927,1.0000
5300,461,364,0,1118.8304,42.7836,0.0000,255.0000,69.6135,62766,1.0000
5301,500,377,0,2058.2788,155.9804,0.0000,255.0000,44.8627,106054,1.0000
5302,500,426,0,1510.5110,154.9870,0.0000,255.0000,60.4151,147610,1.0000
5303,241,216,0,9151.1338,138.7819,0.0000,255.0000,62.7492,29240,1.0000
5304,333,500,0,2196.2642,156.9325,0.0000,255.0000,46.5531,90209,1.0000
5305,209,300,0,216.9464,131.1870,0.0000,255.0000,78.2888,8682,1.0000
5306,300,200,0,195.8674,127.4760,0.0000,243.0000,62.7954,7872,1.0000
5307,202,300,0,331.7010,177.8742,14.0000,255.0000,72.0107,8178,0.8959
5308,300,225,0,258.8299,116.6385,10.0000,232.0000,41.7635,8443,0.9174
5309,300,199,0,224.6311,156.1451,0.0000,255.0000,65.9895,7096,1.0000
5310,300,225,0,335.5857,104.6497,0.0000,255.0000,43.0207,9290,1.0000
5311,300,225,0,530.7401,122.2655,0.0000,255.0000,48.5372,10699,1.0000
5312,296,300,0,1856.4095,144.9194,0.0000,255.0000,72.8056,16519,1.0000
5313,500,333,0,2618.5122,125.9045,0.0000,255.0000,74.3651,107568,1.0000
5314,300,199,0,373.3225,117.9575,0.0000,254.0000,59.7074,7548,1.0000
5315,300,199,0,228.3985,76.4671,0.0000,255.0000,65.8412,6956,1.0000
5316,300,199,0,64.6984,154.7066,12.0000,198.0000,24.3932,5616,0.8857
5317,300,225,0,63.8531,138.6679,9.0000,255.0000,29.6979,7244,0.9318
5318,246,205,0,1234.7913,109.5416,0.0000,255.0000,39.4844,7574,1.0000
5319,400,282,0,349.2784,108.3314,0.0000,252.0000,30.7401,10370,1.0000
5320,500,456,0,923.9111,133.4427,0.0000,255.0000,53.6443,58105,1.0000
5321,500,334,0,3102.6770,147.1997,0.0000,255.0000,35.2749,134232,1.0000
5322,500,375,0,4204.4976,134.0087,0.0000,255.0000,58.9113,154272,1.0000
5323,500,481,0,1729.8816,133.6985,0.0000,255.0000,72.3605,145861,1.0000
5324,1024,768,0,223.8353,132.3978,8.0000,247.0000,50.8235,59879,0.9373
5325,550,491,0,572.6513,180.7873,0.0000,255.0000,44.5578,9435,1.0000
5326,259,194,0,1067.2975,156.8317,0.0000,255.0000,74.2597,7707,1.0000
5327,350,250,0,548.8550,110.1568,0.0000,255.0000,77.9192,33827,1.0000
5328,500,375,0,620.8176,144.4943,9.0000,255.0000,54.4583,100662,0.9318
5329,400,500,0,2332.1392,198.3872,0.0000,255.0000,60.4189,138768,1.0000
5330,500,375,0,799.8392,160.5150,16.0000,255.0000,52.0937,86370,0.8819
5331,275,196,0,411.2115,106.7362,2.0000,255.0000,55.1477,13341,0.9844
5332,500,393,0,1462.2092,128.1483,0.0000,255.0000,77.4256,95209,1.0000
5333,500,393,0,758.2672,132.3271,0.0000,255.0000,63.3818,78181,1.0000
5334,500,375,0,2697.6182,130.4179,0.0000,241.0000,55.3465,123454,1.0000
5335,500,333,0,1015.1336,176.3949,0.0000,255.0000,60.3102,85384,1.0000
5336,500,333,0,898.4285,167.1202,0.0000,255.0000,62.7997,84279,1.0000
5337,500,375,0,2064.6770,123.7312,0.0000,255.0000,55.0034,107398,1.0000
5338,333,500,0,1073.7476,83.4921,0.0000,255.0000,49.1180,93739,1.0000
5339,500,333,0,530.2285,162.9192,0.0000,255.0000,63.7801,67685,1.0000
5340,350,250,0,606.9083,104.9295,5.0000,255.0000,60.3384,18057,0.9615
5341,374,500,0,1182.1527,169.6021,0.0000,255.0000,60.2994,112876,1.0000
5342,500,472,0,889.0120,64.8588,0.0000,253.0000,67.6700,90024,1.0000
5343,500,332,0,1838.1854,104.8557,0.0000,255.0000,52.0941,82726,1.0000
5344,375,500,0,3313.3513,98.8280,0.0000,226.0000,52.3925,174207,1.0000
5345,500,333,0,1597.8472,147.8200,0.0000,255.0000,60.6364,93362,1.0000
5346,500,367,0,3391.4868,69.6254,0.0000,255.0000,53.1978,128276,1.0000
5347,500,335,0,3278.9683,83.9580,0.0000,255.0000,55.2889,114634,1.0000
5348,484,500,0,1249.6313,172.9056,0.0000,247.0000,39.8500,147180,1.0000
5349,333,500,0,1336.4669,177.1637,0.0000,248.0000,54.8886,102167,1.0000
5350,600,561,0,440.7983,205.1880,0.0000,251.0000,39.4121,32451,1.0000
5351,333,500,0,1282.7740,121.3620,0.0000,255.0000,48.0253,94425,1.0000
5352,500,500,0,5157.3833,114.7770,0.0000,255.0000,48.0558,176858,1.0000
5353,500,500,0,854.0186,154.6249,0.0000,254.0000,43.9833,118455,1.0000
5354,500,332,0,1249.4806,161.4296,0.0000,255.0000,61.8328,106212,1.0000
5355,500,333,0,750.9976,164.9862,0.0000,255.0000,73.0912,90594,1.0000
5356,333,500,0,1185.8303,81.1245,0.0000,255.0000,57.0788,108374,1.0000
5357,500,333,0,1266.8416,146.9996,0.0000,249.0000,52.6447,92626,1.0000
5358,500,333,0,407.1790,90.2497,0.0000,255.0000,63.5144,72119,1.0000
5359,600,900,0,949.8590,112.9791,0.0000,255.0000,92.6086,59847,1.0000
5360,461,364,0,12231.9355,104.9242,0.0000,255.0000,68.3629,83199,1.0000
5361,500,332,0,1958.4294,112.9873,0.0000,255.0000,47.0041,96706,1.0000
5362,500,333,0,1423.1451,149.9854,0.0000,255.0000,68.3284,90024,1.0000
5363,500,334,0,1645.6693,105.0944,0.0000,255.0000,46.6663,102036,1.0000
5364,500,291,0,1131.7004,124.5167,0.0000,244.0000,43.7030,76865,1.0000
5365,500,467,0,1939.6536,150.3329,0.0000,255.0000,70.3436,108489,1.0000
5366,500,375,0,1925.8889,117.9189,0.0000,255.0000,57.0556,133956,1.0000
5367,600,424,0,594.2339,72.7616,0.0000,255.0000,78.3398,36878,1.0000
5368,500,335,0,424.4017,201.0358,0.0000,255.0000,37.3308,69814,1.0000
5369,500,375,0,2610.2788,111.3422,0.0000,255.0000,42.8902,123366,1.0000
5370,500,375,0,1564.5238,115.6422,0.0000,255.0000,59.8495,122542,1.0000
5371,500,333,0,656.0794,59.0304,0.0000,252.0000,77.6210,67448,1.0000
5372,500,333,0,966.5007,87.8945,0.0000,255.0000,70.7891,82804,1.0000
5373,500,333,0,956.3613,100.0182,0.0000,241.0000,77.7659,95140,1.0000
5374,357,500,0,584.7896,156.5005,0.0000,255.0000,45.9993,90242,1.0000
5375,382,500,0,4025.8210,105.3408,0.0000,255.0000,99.7491,97010,1.0000
5376,461,364,0,7759.7329,143.4701,0.0000,255.0000,74.5745,73621,1.0000
5377,333,500,0,701.1607,148.9910,0.0000,254.0000,54.5528,75767,1.0000
5378,375,500,0,1057.2948,77.3906,0.0000,213.0000,61.5113,114480,1.0000
5379,375,500,0,1282.2666,144.3248,0.0000,255.0000,53.4949,123367,1.0000
5380,333,500,0,2662.7305,140.9172,0.0000,255.0000,65.8365,85564,1.0000
5381,500,333,0,886.5477,164.0971,0.0000,255.0000,52.5630,92616,1.0000
5382,333,500,0,706.7079,71.3410,0.0000,255.0000,71.3851,95648,1.0000
5383,500,333,0,1167.3175,69.9135,0.0000,255.0000,64.9848,98718,1.0000
5384,500,333,0,787.8815,115.7927,0.0000,215.0000,52.0935,123721,1.0000
5385,500,333,0,441.6427,152.9625,0.0000,221.0000,39.2796,73549,1.0000
5386,500,375,0,133.1534,140.0278,4.0000,235.0000,33.7261,70078,0.9665
5387,500,416,0,455.2869,163.0983,49.0000,255.0000,29.8609,101666,0.6776
5388,500,333,0,503.1283,117.0799,0.0000,233.0000,59.9475,82835,1.0000
5389,500,419,0,128.4373,137.8844,11.0000,235.0000,27.8307,68712,0.9106
5390,500,334,0,1980.2607,121.0643,0.0000,255.0000,53.7178,92301,1.0000
5391,500,375,0,1666.1285,124.1249,0.0000,255.0000,78.3918,102378,1.0000
5392,375,500,0,1754.8722,115.1546,0.0000,255.0000,49.5189,124560,1.0000
5393,333,500,0,353.1886,130.4497,0.0000,234.0000,33.4687,74891,1.0000
5394,500,375,0,1928.5480,101.9488,0.0000,255.0000,62.3372,148908,1.0000
5395,500,375,0,2152.0400,122.7217,0.0000,254.0000,49.0386,146522,1.0000
5396,500,375,0,3583.9849,124.6363,0.0000,255.0000,56.7860,145232,1.0000
5397,333,500,0,3641.3748,159.0971,0.0000,255.0000,52.3220,87773,1.0000
5398,500,334,0,1695.9369,111.9284,0.0000,255.0000,83.9149,93874,1.0000
5399,500,333,0,654.7091,147.1063,0.0000,255.0000,60.6932,82859,1.0000
5400,375,500,0,3052.1382,123.7697,0.0000,255.0000,53.6695,134984,1.0000
5401,500,400,0,3069.9570,102.4175,0.0000,255.0000,71.0512,135367,1.0000
5402,500,332,0,1079.7274,163.9478,0.0000,255.0000,73.2658,84771,1.0000
5403,500,375,0,18882.5723,153.5534,0.0000,255.0000,48.4050,212656,1.0000
5404,500,375,0,10572.9561,141.1666,0.0000,255.0000,54.3974,177269,1.0000
5405,325,500,0,2108.4956,129.6699,0.0000,255.0000,82.7917,108366,1.0000
5406,281,500,0,2635.0029,116.0423,0.0000,255.0000,59.4630,89757,1.0000
5407,281,500,0,2206.8406,127.9958,0.0000,255.0000,61.2654,82966,1.0000
5408,500,334,0,1434.8785,166.7451,0.0000,255.0000,61.5356,82749,1.0000
5409,233,350,0,1217.6697,38.8879,0.0000,255.0000,57.9316,27471,1.0000
5410,500,333,0,1929.3123,122.6796,0.0000,255.0000,70.0446,95928,1.0000
5411,500,375,0,2269.7178,135.7693,11.0000,255.0000,52.0557,137453,0.9173
5412,500,375,0,5965.2729,169.2276,0.0000,255.0000,81.8775,172433,1.0000
5413,333,500,0,1910.3645,147.0245,0.0000,255.0000,62.3853,96892,1.0000
5414,500,375,0,1559.2209,49.9960,0.0000,255.0000,40.2972,93837,1.0000
5415,332,500,0,4337.8867,124.7255,0.0000,255.0000,82.0373,91012,1.0000
5416,500,334,0,1175.2866,163.3578,0.0000,255.0000,71.1534,79109,1.0000
5417,500,375,0,3761.8044,104.1302,0.0000,255.0000,60.0183,139729,1.0000
5418,281,500,0,3773.4565,114.1030,0.0000,255.0000,72.0831,100758,1.0000
5419,500,375,0,22841.2988,117.4950,0.0000,255.0000,73.2955,214416,1.0000
5420,500,375,0,5823.2886,122.7914,0.0000,255.0000,73.4542,120508,1.0000
5421,500,375,0,6318.6567,105.7936,0.0000,255.0000,53.4633,141426,1.0000
5422,500,375,0,28623.6250,111.1705,0.0000,255.0000,78.1138,212328,1.0000
5423,500,375,0,8334.5693,140.3111,0.0000,255.0000,69.7154,150642,1.0000
5424,500,375,0,4770.5195,137.3206,0.0000,255.0000,71.6189,129621,1.0000
5425,333,500,0,2249.8430,131.6128,0.0000,208.0000,40.2189,94339,1.0000
5426,375,500,0,2839.7720,144.8474,0.0000,255.0000,77.7035,102080,1.0000
5427,500,323,0,686.2759,156.5668,0.0000,249.0000,68.6700,83855,1.0000
5428,600,900,0,2999.1440,197.9818,0.0000,255.0000,62.6211,85403,1.0000
5429,500,323,0,1046.6908,145.5813,0.0000,255.0000,66.1881,90059,1.0000
5430,375,500,0,6067.3252,127.5768,0.0000,255.0000,57.9639,131680,1.0000
5431,500,333,0,1041.3862,133.8081,0.0000,255.0000,52.7813,103746,1.0000
5432,500,333,0,882.7258,106.0976,0.0000,246.0000,61.4856,96881,1.0000
5433,500,421,0,1462.1328,192.5224,9.0000,255.0000,68.3731,99854,0.9318
5434,500,423,0,988.9834,209.3279,12.0000,255.0000,64.6311,94824,0.9101
5435,500,375,0,3092.6143,119.2611,0.0000,255.0000,33.0216,148569,1.0000
5436,500,333,0,4272.6270,134.6692,0.0000,250.0000,36.5238,113547,1.0000
5437,600,900,0,1421.1986,32.1753,0.0000,243.0000,45.9940,98840,1.0000
5438,500,333,0,4332.1001,127.9675,0.0000,255.0000,48.7748,105531,1.0000
5439,333,500,0,2051.1172,189.0868,0.0000,255.0000,56.4715,89644,1.0000
5440,500,334,0,2241.2266,162.1560,0.0000,255.0000,82.7428,82868,1.0000
5441,374,500,0,4181.8794,128.5635,0.0000,255.0000,45.8180,188257,1.0000
5442,375,500,0,1800.4885,146.5085,3.0000,255.0000,66.6616,105665,0.9767
5443,293,500,0,1104.5540,122.0102,0.0000,255.0000,59.8834,74742,1.0000
5444,500,375,0,1431.6733,129.3888,0.0000,255.0000,42.3877,95050,1.0000
5445,500,333,0,2018.6632,76.6310,0.0000,255.0000,53.7134,106396,1.0000
5446,500,375,0,1423.2864,154.4533,0.0000,255.0000,63.1498,104083,1.0000
5447,500,333,0,4059.1846,69.2129,0.0000,255.0000,49.6810,148240,1.0000
5448,500,333,0,846.6301,129.7835,0.0000,255.0000,70.0710,79919,1.0000
5449,500,375,0,2795.8215,77.9033,0.0000,255.0000,66.2434,111939,1.0000
5450,500,333,0,2813.5164,120.6731,0.0000,255.0000,67.5456,102420,1.0000
5451,400,267,0,1194.7877,99.0617,0.0000,251.0000,43.4520,64915,1.0000
5452,334,500,0,3633.0420,139.5139,0.0000,255.0000,70.6471,106431,1.0000
5453,334,500,0,3275.5168,126.9147,0.0000,255.0000,50.7713,76313,1.0000
5454,500,352,0,2133.7869,124.0061,0.0000,255.0000,58.4306,127731,1.0000
5455,333,500,0,6119.3994,140.6280,0.0000,255.0000,78.8166,104642,1.0000
5456,500,333,0,714.2964,138.4261,0.0000,251.0000,59.2869,90451,1.0000
5457,500,334,0,1289.2054,156.0036,0.0000,255.0000,68.9637,83057,1.0000
5458,375,500,0,1400.9381,176.8640,9.0000,255.0000,78.8788,100651,0.9318
5459,361,500,0,2511.0940,125.6051,0.0000,234.0000,66.2245,132159,1.0000
5460,333,500,0,3910.0117,139.4722,0.0000,255.0000,50.7303,87498,1.0000
5461,500,333,0,3685.7271,156.5106,0.0000,237.0000,51.2145,153579,1.0000
5462,500,375,0,929.3837,140.2193,0.0000,251.0000,44.6278,102337,1.0000
5463,333,500,0,1558.7806,155.4598,18.0000,252.0000,51.1180,100039,0.8667
5464,333,500,0,1515.8109,117.1214,0.0000,244.0000,52.7106,99508,1.0000
5465,500,334,0,1036.4885,145.5271,0.0000,251.0000,39.2441,110158,1.0000
5466,500,374,0,2952.2053,128.7662,0.0000,255.0000,54.1158,169904,1.0000
5467,500,333,0,3349.3240,128.6147,0.0000,255.0000,53.8439,125324,1.0000
5468,500,333,0,896.3565,121.8034,0.0000,255.0000,44.6182,78084,1.0000
5469,333,500,0,1599.5402,121.3363,0.0000,255.0000,65.9245,97002,1.0000
5470,500,427,0,1733.6667,112.6361,0.0000,255.0000,53.5036,88750,1.0000
5471,500,333,0,1339.2705,136.0984,1.0000,255.0000,53.2985,80620,0.9922
5472,500,484,0,3530.5393,133.7121,0.0000,255.0000,76.1643,119762,1.0000
5473,500,375,0,1481.8942,187.8361,0.0000,255.0000,59.0157,116441,1.0000
5474,500,281,0,862.5511,129.1355,0.0000,255.0000,76.5219,85868,1.0000
5475,375,500,0,1713.6887,132.1359,0.0000,255.0000,70.4760,97769,1.0000
5476,500,332,0,676.0717,173.4963,1.0000,255.0000,34.8506,57872,0.9922
5477,500,375,0,4284.1987,130.1318,0.0000,255.0000,29.4820,146511,1.0000
5478,500,356,0,1798.5017,87.7468,0.0000,255.0000,49.3862,104548,1.0000
5479,500,332,0,3589.3157,121.8548,0.0000,255.0000,50.0075,114118,1.0000
5480,500,335,0,1478.3783,56.6782,0.0000,255.0000,41.2334,68308,1.0000
5481,500,332,0,683.4522,178.9958,4.0000,255.0000,63.8762,55211,0.9691
5482,500,314,0,2434.3892,184.7895,0.0000,255.0000,48.9645,111957,1.0000
5483,355,500,0,2252.6191,115.7817,0.0000,255.0000,55.7967,95940,1.0000
5484,355,500,0,1287.7423,100.3407,0.0000,255.0000,58.2191,85025,1.0000
5485,500,333,0,954.3912,146.0154,0.0000,255.0000,51.1895,59662,1.0000
5486,500,335,0,1328.3657,194.9055,0.0000,255.0000,56.8282,80643,1.0000
5487,500,342,0,1552.3932,110.8060,12.0000,255.0000,39.0819,84568,0.9101
5488,335,500,0,5044.5938,129.9222,0.0000,255.0000,56.5190,120148,1.0000
5489,334,500,0,1468.0018,108.7648,0.0000,255.0000,72.9085,98923,1.0000
5490,375,500,0,5168.4731,108.3208,0.0000,255.0000,47.4355,137584,1.0000
5491,500,375,0,4500.8638,96.6698,0.0000,255.0000,42.2865,134004,1.0000
5492,335,500,0,809.3238,110.5622,0.0000,254.0000,64.9606,108592,1.0000
5493,334,500,0,1909.5120,124.8362,0.0000,255.0000,65.5551,82777,1.0000
5494,500,442,0,3486.8914,138.3587,0.0000,255.0000,75.1016,149592,1.0000
5495,500,333,0,2342.3525,117.3989,0.0000,255.0000,64.8707,95453,1.0000
5496,500,333,0,371.7322,73.5203,0.0000,169.0000,23.4971,60473,1.0000
5497,332,500,0,11477.3506,101.7600,0.0000,255.0000,57.9209,134725,1.0000
5498,200,239,0,143.2556,38.8930,0.0000,189.0000,42.0639,18439,1.0000
5499,500,334,0,1513.0640,181.8890,0.0000,255.0000,57.2171,75733,1.0000
5500,429,500,0,1287.6713,163.9366,0.0000,255.0000,55.4625,82761,1.0000
5501,334,500,0,1107.5822,121.3385,0.0000,255.0000,48.0045,69109,1.0000
5502,500,375,0,382.1589,90.2586,4.0000,227.0000,54.0599,94225,0.9654
5503,500,334,0,3757.0146,98.7870,0.0000,255.0000,63.9681,114000,1.0000
5504,375,500,0,2279.8640,113.3103,0.0000,255.0000,57.6523,168799,1.0000
5505,500,411,0,4575.1968,122.1770,0.0000,255.0000,30.0803,182609,1.0000
5506,500,375,0,1906.8785,143.9055,0.0000,255.0000,74.2776,94080,1.0000
5507,500,334,0,1226.0516,138.8448,0.0000,255.0000,54.7865,88767,1.0000
5508,500,334,0,1396.8483,109.9036,0.0000,255.0000,58.0881,94884,1.0000
5509,332,500,0,2340.8167,131.2872,0.0000,255.0000,54.5268,91519,1.0000
5510,333,500,0,8351.6533,116.9910,0.0000,255.0000,50.7428,118866,1.0000
5511,500,334,0,1465.5713,163.0482,6.0000,255.0000,90.6424,71706,0.9540
5512,300,264,0,863.7357,115.3181,0.0000,255.0000,46.9285,10712,1.0000
5513,300,225,0,2590.3196,108.4104,0.0000,255.0000,66.5882,15098,1.0000
5514,405,402,0,585.4442,123.3996,8.0000,255.0000,40.1613,54695,0.9392
5515,300,200,0,726.4490,145.1663,0.0000,255.0000,69.5021,9626,1.0000
5516,300,226,0,526.7793,174.5124,0.0000,255.0000,73.5167,9463,1.0000
5517,300,225,0,122.1545,48.4590,0.0000,153.0000,29.4201,7231,1.0000
5518,300,300,0,399.5734,84.1473,0.0000,255.0000,43.7723,10519,1.0000
5519,300,225,0,375.0802,117.8587,0.0000,255.0000,51.3685,9842,1.0000
5520,300,225,0,132.2563,90.3907,0.0000,244.0000,47.2656,8828,1.0000
5521,300,247,0,229.5560,127.0047,3.0000,255.0000,50.8675,9689,0.9767
5522,225,300,0,642.5944,150.1195,3.0000,255.0000,70.5276,9756,0.9767
5523,200,300,0,245.5207,108.2303,14.0000,248.0000,49.6231,7788,0.8931
5524,279,259,0,3357.7930,114.9810,0.0000,255.0000,56.5401,18759,1.0000
5525,225,300,0,664.4529,114.6283,0.0000,255.0000,55.4422,10713,1.0000
5526,300,225,0,395.8443,131.4510,6.0000,255.0000,69.7282,7868,0.9540
5527,500,334,0,1676.8787,139.3886,0.0000,255.0000,78.6887,76925,1.0000
5528,300,222,0,294.5317,141.2934,1.0000,241.0000,44.0530,9619,0.9917
5529,300,274,0,553.1300,92.6815,0.0000,255.0000,40.1474,22943,1.0000
5530,300,199,0,1011.6063,133.7802,0.0000,255.0000,65.7740,10888,1.0000
5531,450,366,0,1519.6519,105.8935,1.0000,250.0000,39.2752,40757,0.9920
5532,400,361,0,7044.0610,134.3995,0.0000,255.0000,65.0975,50264,1.0000
5533,500,334,0,1897.7258,121.5180,0.0000,255.0000,80.2482,77636,1.0000
5534,500,333,0,4227.1216,98.4089,0.0000,255.0000,51.5840,134280,1.0000
5535,500,333,0,3133.2195,126.3290,0.0000,255.0000,63.0508,86746,1.0000
5536,500,337,0,6242.8813,106.9956,0.0000,255.0000,69.1081,132653,1.0000
5537,375,500,0,5811.2134,126.0615,0.0000,255.0000,57.5148,134264,1.0000
5538,500,334,0,2421.2207,169.3141,0.0000,255.0000,77.6772,73517,1.0000
5539,332,500,0,3290.0820,80.5099,0.0000,255.0000,58.5079,115243,1.0000
5540,449,500,0,3061.0535,94.6310,0.0000,243.0000,50.2130,198058,1.0000
5541,500,333,0,1408.9498,138.1533,0.0000,255.0000,58.9312,82108,1.0000
5542,334,500,0,3251.0210,179.9413,0.0000,255.0000,61.2498,76814,1.0000
5543,500,375,0,2915.8242,124.9045,2.0000,255.0000,59.8059,112396,0.9844
5544,500,334,0,3052.7217,142.7822,0.0000,255.0000,82.5970,106221,1.0000
5545,500,334,0,1717.6394,154.3201,0.0000,255.0000,76.6583,93957,1.0000
5546,500,375,0,6178.9741,142.0354,0.0000,255.0000,79.6911,150387,1.0000
5547,334,500,0,2597.7239,107.4990,0.0000,255.0000,60.4436,93209,1.0000
5548,334,500,0,1963.8369,101.5668,0.0000,255.0000,58.6741,80867,1.0000
5549,500,333,0,1026.7449,171.3680,0.0000,255.0000,61.2171,87641,1.0000
5550,500,333,0,1554.1140,101.4204,0.0000,255.0000,60.1527,98398,1.0000
5551,500,334,0,2634.9072,172.5351,0.0000,255.0000,58.3780,86312,1.0000
5552,500,500,0,987.6125,169.0837,0.0000,255.0000,56.4179,87545,1.0000
5553,334,500,0,1850.8508,142.4113,0.0000,255.0000,70.1184,77869,1.0000
5554,500,375,0,7799.5396,120.6289,0.0000,255.0000,69.1926,199439,1.0000
5555,500,333,0,1860.8572,85.3394,0.0000,255.0000,43.6675,99630,1.0000
5556,500,333,0,2279.7869,81.6863,0.0000,255.0000,33.9296,105790,1.0000
5557,500,332,0,1115.1389,163.0174,0.0000,255.0000,62.9289,85649,1.0000
5558,500,333,0,932.5177,124.6733,0.0000,248.0000,41.9644,76710,1.0000
5559,500,333,0,11561.7373,121.6020,0.0000,255.0000,42.8021,204507,1.0000
5560,500,333,0,5588.8379,107.4897,0.0000,255.0000,50.1910,150498,1.0000
5561,500,332,0,1329.1847,111.8597,0.0000,255.0000,56.1555,74498,1.0000
5562,500,333,0,6729.3628,148.6641,0.0000,255.0000,70.1665,153193,1.0000
5563,500,375,0,4159.6958,64.0637,0.0000,255.0000,73.5663,92070,1.0000
5564,375,500,0,4740.1914,79.2449,0.0000,255.0000,81.1677,101930,1.0000
5565,500,375,0,2046.8280,101.6236,0.0000,255.0000,67.3383,111692,1.0000
5566,500,375,0,4535.7441,190.8784,0.0000,255.0000,77.5139,94772,1.0000
5567,500,375,0,2053.3867,98.0354,0.0000,253.0000,57.6318,115982,1.0000
5568,333,500,0,877.6620,136.4178,0.0000,234.0000,55.7419,84711,1.0000
5569,375,500,0,3965.8689,195.5137,2.0000,255.0000,69.1760,75254,0.9844
5570,375,500,0,4333.6436,118.3134,0.0000,255.0000,31.2018,126407,1.0000
5571,500,333,0,1307.0472,98.3809,3.0000,205.0000,32.5272,102974,0.9712
5572,500,294,0,2237.1685,82.1617,0.0000,255.0000,77.5729,97137,1.0000
5573,500,326,0,956.9863,101.3912,0.0000,255.0000,52.6703,78852,1.0000
5574,500,375,0,4316.6470,190.3807,5.0000,255.0000,70.3073,84583,0.9615
5575,500,375,0,1679.7909,142.0003,0.0000,255.0000,67.8340,113245,1.0000
5576,396,500,0,1767.8773,142.0123,0.0000,255.0000,53.3517,93498,1.0000
5577,500,333,0,860.5858,127.2432,0.0000,255.0000,54.9572,85464,1.0000
5578,500,335,0,3034.6372,104.2305,0.0000,255.0000,86.0508,95343,1.0000
5579,500,375,0,1145.4735,201.3928,1.0000,255.0000,65.6288,105847,0.9922
5580,500,334,0,1117.0928,101.5168,0.0000,255.0000,68.7157,85698,1.0000
5581,500,333,0,4793.9917,130.0845,0.0000,255.0000,59.0296,115556,1.0000
5582,500,333,0,1713.8845,152.9621,0.0000,255.0000,61.5632,84743,1.0000
5583,500,333,0,1807.5919,121.7293,0.0000,255.0000,75.8400,80028,1.0000
5584,500,333,0,1746.5087,123.5835,0.0000,255.0000,66.1140,77501,1.0000
5585,417,500,0,4408.3647,119.0764,0.0000,248.0000,61.1196,139271,1.0000
5586,500,309,0,5152.0200,108.9602,0.0000,255.0000,40.1600,106506,1.0000
5587,428,500,0,17323.9160,125.1118,0.0000,255.0000,50.7191,205393,1.0000
5588,194,316,0,2689.5627,95.7808,0.0000,255.0000,66.8614,10611,1.0000
5589,360,500,0,12352.7207,118.1134,0.0000,255.0000,62.4492,162646,1.0000
5590,500,375,0,6855.8096,138.0256,0.0000,255.0000,60.3490,183271,1.0000
5591,500,333,0,1571.1646,139.2861,0.0000,255.0000,54.6858,65325,1.0000
5592,500,333,0,2193.9106,151.8607,0.0000,255.0000,57.8649,71540,1.0000
5593,422,500,0,2534.5210,97.9355,0.0000,255.0000,40.7993,84644,1.0000
5594,400,500,0,4009.3040,102.6828,0.0000,255.0000,36.7056,96074,1.0000
5595,500,323,0,8071.0308,124.9383,0.0000,255.0000,77.2267,139737,1.0000
5596,500,328,0,639.1714,46.0806,0.0000,255.0000,35.2633,84959,1.0000
5597,333,500,0,5614.6558,142.2166,0.0000,255.0000,74.4197,113021,1.0000
5598,333,500,0,3985.7292,71.6483,0.0000,255.0000,51.1479,90674,1.0000
5599,275,196,0,617.8640,51.3157,0.0000,255.0000,45.0309,12278,1.0000
